code,name,最新价,昨收,涨跌幅%,成交量,成交额
603355,莱克电气,27.99,29.01,-3.52,2642767.0,74852668.0
603356,华菱精工,17.03,16.91,0.71,2437700.0,41497206.0
603357,设计总院,6.07,6.01,1.0,2974903.0,17968334.0
603358,华达科技,45.2,47.68,-5.2,14263247.0,653509800.0
603359,*ST东珠,2.28,2.24,1.79,5090792.0,11536928.0
603360,百傲化学,13.85,13.82,0.22,13380300.0,185135188.0
603363,傲农生物,3.0,2.98,0.67,27894730.0,83143032.0
603365,水星家纺,17.43,17.18,1.46,2657691.0,46249659.0
603366,日出东方,7.38,7.22,2.22,27309803.0,200406596.0
603367,辰欣药业,14.85,14.79,0.41,7896400.0,117544962.0
603368,柳药集团,15.92,15.98,-0.38,3340200.0,53216153.0
603369,今世缘,28.47,28.5,-0.11,9000579.0,255215729.0
603370,华新精科,32.47,32.81,-1.04,342039.0,11177787.0
603373,安邦护卫,42.65,42.46,0.45,1662198.0,71432295.0
603375,盛景微,37.8,38.03,-0.6,1113100.0,42537753.0
603376,大明电子,25.77,26.07,-1.15,1178717.0,30494284.0
603377,ST东时,2.89,2.9,-0.34,1881400.0,5417237.0
603378,*ST亚士,6.51,6.5,0.15,5395545.0,35117535.0
603379,三美股份,60.45,59.76,1.15,8945460.0,536916988.0
603380,易德龙,34.4,34.29,0.32,3522860.0,122424067.0
603381,永臻股份,15.21,15.35,-0.91,4116900.0,62696587.0
603382,海阳科技,19.71,19.64,0.36,3548552.0,69959677.0
603383,顶点软件,29.42,29.49,-0.24,2733242.0,81132624.0
603385,惠达卫浴,5.73,5.6,2.32,3207740.0,18225881.0
603386,骏亚科技,14.16,14.15,0.07,5776300.0,82587513.0
603387,基蛋生物,9.33,9.41,-0.85,9214544.0,86153014.0
603389,亚振家居,42.8,43.3,-1.15,1974399.0,85636463.0
603390,通达电气,10.06,10.04,0.2,4073100.0,40999957.0
603391,力聚热能,70.86,69.3,2.25,1887202.0,131968472.0
603392,万泰生物,30.37,31.34,-3.1,11039907.0,339684437.0
603393,新天然气,26.19,25.99,0.77,6289700.0,164242807.0
603395,红四方,31.0,29.33,5.69,29687334.0,899932528.0
603396,金辰股份,31.9,29.0,10.0,15741161.0,478784756.0
603398,*ST沐邦,10.39,10.43,-0.38,5718900.0,59915290.0
603399,永杉锂业,15.3,15.08,1.46,55710369.0,850221791.0
603400,华之杰,44.29,45.61,-2.89,2861592.0,128813735.0
603402,陕西旅游,68.77,65.52,4.96,4750603.0,327303362.0
603406,天富龙,30.35,29.72,2.12,4686756.0,140091640.0
603407,长裕集团,57.8,58.41,-1.04,4469271.0,259971947.0
603408,建霖家居,11.64,11.56,0.69,3645161.0,42117453.0
603409,汇通控股,18.33,18.1,1.27,3125446.0,57435177.0
603416,信捷电气,46.88,47.01,-0.28,2212540.0,104741987.0
603418,友升股份,44.37,43.91,1.05,881768.0,38890953.0
603421,鼎信通讯,5.97,5.83,2.4,10911401.0,65115009.0
603429,*ST集友,8.54,8.47,0.83,2565820.0,22097139.0
603435,嘉德利,52.31,53.3,-1.86,5694070.0,305767652.0
603439,三力制药,12.17,12.47,-2.41,11704300.0,145128198.0
603444,吉比特,388.08,388.36,-0.07,826544.0,320805042.0
603456,九洲药业,15.55,15.97,-2.63,20182588.0,316125242.0
603458,勘设股份,9.06,9.1,-0.44,9318545.0,85163139.0
603459,红板科技,86.34,89.45,-3.48,10345391.0,909319777.0
603466,风语筑,11.15,11.09,0.54,75752685.0,850308845.0
603468,津富士达,23.82,24.01,-0.79,3068834.0,73358445.0
603477,巨星农牧,15.2,15.14,0.4,9723521.0,146562858.0
603486,科沃斯,53.02,53.03,-0.02,3919232.0,207968990.0
603488,展鹏科技,8.24,8.18,0.73,5811700.0,47909730.0
603489,八方股份,27.66,28.1,-1.57,3030660.0,83518883.0
603496,恒为科技,23.56,23.81,-1.05,8590038.0,205289350.0
603499,翔港科技,12.23,12.02,1.75,3913920.0,47797050.0
603500,祥和实业,9.61,9.68,-0.72,7755500.0,75393092.0
603501,豪威集团,82.0,84.54,-3.0,19775881.0,1642924210.0
603505,金石资源,16.26,15.89,2.33,13911145.0,225170478.0
603506,南都物业,11.63,11.3,2.92,5708254.0,65840156.0
603507,振江股份,23.8,23.59,0.89,6703956.0,160240962.0
603508,思维列控,21.56,21.59,-0.14,1890630.0,40770891.0
603511,爱慕股份,12.79,12.49,2.4,2193358.0,28100465.0
603515,欧普照明,16.24,16.41,-1.04,5453505.0,86309143.0
603516,淳中科技,91.04,93.6,-2.74,5648337.0,526787189.0
603517,ST绝味,11.41,11.33,0.71,2954720.0,33644280.0
603518,锦泓集团,8.08,8.02,0.75,6463100.0,51930322.0
603519,立霸股份,17.24,17.07,1.0,9492429.0,163571330.0
603520,司太立,9.05,9.14,-0.98,5666800.0,51348904.0
603527,众源新材,10.07,10.05,0.2,8648575.0,87028529.0
603528,多伦科技,6.37,6.33,0.63,7911088.0,50703074.0
603529,爱玛科技,21.46,21.48,-0.09,5851734.0,126124234.0
603530,神马电力,48.12,47.47,1.37,4724000.0,227069753.0
603533,掌阅科技,20.54,20.71,-0.82,18861747.0,391579023.0
603535,嘉诚国际,6.45,6.26,3.04,4357851.0,27807496.0
603536,惠发食品,9.7,9.5,2.11,5394900.0,51938581.0
603538,美诺华,27.3,27.1,0.74,46211610.0,1267336284.0
603551,奥普科技,9.47,9.28,2.05,3551900.0,33490073.0
603556,海兴电力,24.69,24.83,-0.56,4376200.0,108235832.0
603557,*ST起步,3.5,3.52,-0.57,4717700.0,16480958.0
603558,健盛集团,11.98,11.82,1.35,2517800.0,29996923.0
603559,中通国脉,9.58,8.71,9.99,28195643.0,266944404.0
603565,中谷物流,13.15,12.89,2.02,34387756.0,451099188.0
603566,普莱柯,10.33,10.23,0.98,2193423.0,22500568.0
603567,珍宝岛,5.82,5.86,-0.68,34478804.0,201873999.0
603568,伟明环保,14.86,15.04,-1.2,4763455.0,70978596.0
603569,长久物流,5.92,6.04,-1.99,6524824.0,38886837.0
603577,汇金通,10.36,10.25,1.07,5074600.0,52288107.0
603578,三星新材,13.14,13.21,-0.53,2678000.0,35192283.0
603579,荣泰健康,17.81,17.92,-0.61,1868900.0,33519431.0
603580,艾艾精工,83.43,80.52,3.61,14001567.0,1179541048.0
603583,捷昌驱动,24.88,24.78,0.4,5373070.0,134496825.0
603585,苏利股份,10.57,10.3,2.62,5115180.0,53641628.0
603586,金麒麟,13.52,13.41,0.82,1178300.0,15905679.0
603587,地素时尚,12.33,11.66,5.75,7391417.0,91124697.0
603588,高能环境,15.5,15.55,-0.32,60198609.0,936138144.0
603589,口子窖,19.17,19.11,0.31,4591712.0,87473383.0
603590,康辰药业,30.75,31.48,-2.32,2478600.0,76903214.0
603595,ST东尼,26.33,26.88,-2.05,1424800.0,37918297.0
603596,伯特利,28.0,25.9,8.11,45034533.0,1260019329.0
603598,引力传媒,16.9,16.81,0.54,17829393.0,300636669.0
603599,广信股份,10.44,10.34,0.97,16237551.0,169075055.0
603600,永艺股份,10.0,9.96,0.4,11072800.0,110415231.0
603601,再升科技,9.05,9.04,0.11,39531038.0,360328025.0
603602,纵横通信,11.65,11.63,0.17,2079153.0,24283749.0
603605,珀莱雅,61.35,62.34,-1.59,6376275.0,392712651.0
603606,东方电缆,34.34,34.24,0.29,9919398.0,339898604.0
603607,京华激光,22.36,22.37,-0.04,5258940.0,117671633.0
603608,天创时尚,19.7,17.91,9.99,24715649.0,473627671.0
603609,禾丰股份,6.53,6.46,1.08,2726950.0,17682467.0
603610,麒盛科技,14.59,14.69,-0.68,6509116.0,95248456.0
603611,诺力股份,16.45,16.57,-0.72,3246462.0,53472040.0
603612,索通发展,17.57,17.36,1.21,16722200.0,292395706.0
603613,国联股份,18.47,18.55,-0.43,5004400.0,92593473.0
603615,茶花股份,19.1,18.5,3.24,9503244.0,181420840.0
603616,韩建河山,5.69,5.66,0.53,7020300.0,39933818.0
603617,君禾股份,6.85,6.77,1.18,7433600.0,51195502.0
603618,杭电股份,35.92,35.11,2.31,190950012.0,7081984772.0
603619,中曼石油,24.09,23.79,1.26,24363683.0,588631648.0
603626,科森科技,19.29,19.84,-2.77,44708873.0,883376000.0
603628,清源股份,9.94,9.61,3.43,7510004.0,74228086.0
603629,利通电子,119.95,125.22,-4.21,35256725.0,4311107813.0
603630,拉芳家化,14.26,13.91,2.52,6464904.0,90900220.0
603633,徕木股份,6.58,6.55,0.46,4420350.0,29112956.0
603636,南威软件,6.96,6.92,0.58,9850311.0,68698680.0
603637,镇海股份,15.6,14.8,5.41,18166546.0,283792323.0
603638,艾迪精密,18.79,18.92,-0.69,5876877.0,110826788.0
603639,海利尔,11.03,10.86,1.57,2691306.0,29532116.0
603648,畅联股份,9.39,9.5,-1.16,1863500.0,17550069.0
603650,彤程新材,62.36,63.98,-2.53,13308970.0,845554034.0
603655,朗博科技,31.81,31.9,-0.28,892800.0,28590792.0
603656,泰禾智能,17.57,17.58,-0.06,1968720.0,35039021.0
603657,春光科技,24.08,23.87,0.88,2611400.0,62655532.0
603658,安图生物,33.07,33.52,-1.34,2240520.0,74212431.0
603659,璞泰来,23.82,23.91,-0.38,17426491.0,415783817.0
603660,苏州科达,10.79,10.76,0.28,21470742.0,234624893.0
603661,恒林股份,30.87,31.5,-2.0,1833100.0,56907056.0
603662,柯力传感,50.48,49.66,1.65,6610134.0,339753984.0
603663,三祥新材,43.35,44.16,-1.83,23466754.0,1037389750.0
603665,康隆达,20.69,19.9,3.97,4647400.0,95813188.0
603666,亿嘉和,26.78,26.9,-0.45,4582346.0,122641290.0
603667,五洲新春,50.76,52.55,-3.41,12669114.0,650617886.0
603668,天马科技,10.51,10.29,2.14,8142905.0,85108046.0
603669,灵康药业,5.49,5.56,-1.26,18339772.0,102058934.0
603676,卫信康,9.23,9.36,-1.39,2347825.0,21705523.0
603677,奇精机械,13.84,13.55,2.14,1813500.0,24995791.0
603678,火炬电子,47.12,47.96,-1.75,17311099.0,832865628.0
603679,华体科技,24.12,23.35,3.3,11115360.0,268730768.0
603680,今创集团,10.33,10.3,0.29,3501850.0,36191903.0
603681,永冠新材,18.33,18.52,-1.03,6351660.0,117452948.0
603682,锦和商管,11.76,11.36,3.52,20785900.0,244584564.0
603683,晶华新材,16.95,15.96,6.2,48886862.0,837089345.0
603685,晨丰科技,24.03,24.08,-0.21,1826891.0,43576662.0
603686,福龙马,12.99,13.0,-0.08,6921312.0,90147482.0
603687,大胜达,15.9,15.39,3.31,34108685.0,534332171.0
603688,石英股份,51.51,51.56,-0.1,27354680.0,1442159923.0
603689,皖天然气,7.74,7.6,1.84,5293350.0,40747183.0
603690,至纯科技,25.02,25.63,-2.38,23402929.0,597180666.0
603693,江苏新能,11.22,11.33,-0.97,3795340.0,42622834.0
603696,安记食品,14.21,14.08,0.92,23365404.0,330602779.0
603697,有友食品,9.56,9.45,1.16,3395740.0,32412253.0
603698,航天工程,21.87,21.8,0.32,10261577.0,224907642.0
603699,纽威股份,50.7,51.76,-2.05,4316908.0,221834895.0
603700,宁水集团,11.52,11.56,-0.35,9145545.0,105350319.0
603701,德宏股份,19.27,19.72,-2.28,2523500.0,49303862.0
603703,盛洋科技,10.23,10.16,0.69,9014700.0,92334500.0
603706,东方环宇,17.99,18.24,-1.37,2438087.0,43827404.0
603707,健友股份,7.81,8.24,-5.22,19828772.0,156083231.0
603708,家家悦,9.42,9.29,1.4,6549890.0,61423090.0
603709,中源家居,12.1,11.92,1.51,3161230.0,38123195.0
603711,香飘飘,12.15,11.47,5.93,13896007.0,168009376.0
603712,七一二,11.46,11.42,0.35,6633467.0,76120254.0
603713,密尔克卫,64.51,64.22,0.45,1600565.0,103017356.0
603716,塞力医疗,17.08,16.41,4.08,21482300.0,362123997.0
603717,天域生物,6.62,6.57,0.76,7389300.0,48607223.0
603718,*ST海利,3.14,3.08,1.95,5259200.0,16316923.0
603719,良品铺子,9.73,9.43,3.18,4893200.0,47088024.0
603721,中广天择,17.36,17.47,-0.63,2583900.0,45016591.0
603722,阿科力,30.08,29.94,0.47,951100.0,28709164.0
603725,天安新材,10.8,11.99,-9.92,31150660.0,342195152.0
603726,朗迪集团,24.12,24.58,-1.87,3706285.0,89818911.0
603727,博迈科,18.52,18.49,0.16,1862300.0,34720789.0
603728,鸣志电器,48.07,47.88,0.4,4404317.0,211653454.0
603729,ST龙韵,11.86,11.77,0.76,1239667.0,14687681.0
603730,岱美股份,10.82,10.87,-0.46,18341013.0,198304272.0
603733,仙鹤股份,21.89,21.71,0.83,8019735.0,175244592.0
603737,三棵树,25.6,24.84,3.06,11377567.0,288921454.0
603738,泰晶科技,40.22,42.09,-4.44,49817449.0,2060457877.0
603739,蔚蓝生物,12.86,12.58,2.23,5555800.0,71046047.0
603755,日辰股份,23.47,23.34,0.56,805200.0,18883815.0
603757,大元泵业,65.28,67.8,-3.72,12158499.0,809311476.0
603758,秦安股份,11.65,12.21,-4.59,26297004.0,309072341.0
603759,海天股份,7.65,7.7,-0.65,8194810.0,62545232.0
603766,隆鑫通用,14.72,14.62,0.68,9713300.0,142305969.0
603767,中马传动,14.18,14.31,-0.91,2581360.0,36745048.0
603768,常青股份,11.64,11.54,0.87,2722900.0,31755986.0
603773,沃格光电,94.78,98.46,-3.74,16491500.0,1605034577.0
603776,永安行,20.17,20.2,-0.15,1815969.0,37104615.0
603777,来伊份,13.85,13.8,0.36,3776520.0,52370987.0
603778,国晟科技,10.36,9.42,9.98,46011194.0,464618402.0
603779,威龙股份,8.22,7.97,3.14,19638990.0,160859708.0
603786,科博达,38.63,39.89,-3.16,3949671.0,154786355.0
603787,新日股份,10.2,10.04,1.59,3407000.0,34636817.0
603788,宁波高发,13.71,13.66,0.37,698000.0,9567228.0
603789,ST星农,6.22,6.31,-1.43,4322800.0,27287961.0
603790,雅运股份,23.59,23.28,1.33,4346000.0,101132098.0
603797,联泰环保,4.76,4.77,-0.21,8858334.0,42279214.0
603798,康普顿,13.71,13.4,2.31,5466400.0,75500527.0
603799,华友钴业,39.99,40.18,-0.47,38049600.0,1522353405.0
603800,洪田股份,61.63,65.22,-5.5,5804822.0,367620718.0
603801,志邦家居,6.52,6.4,1.87,26107660.0,168980471.0
603803,瑞斯康达,11.26,11.2,0.54,27420167.0,309836812.0
603806,福斯特,15.23,15.34,-0.72,20535396.0,312425247.0
603808,歌力思,8.82,8.48,4.01,5507980.0,48536588.0
603809,豪能股份,8.96,8.98,-0.22,4451359.0,39985786.0
603810,丰山集团,12.45,12.48,-0.24,2464100.0,30448333.0
603811,诚意药业,7.32,7.36,-0.54,5463754.0,39930844.0
603813,原尚股份,29.23,28.2,3.65,1148300.0,33552548.0
603815,交建股份,5.52,5.47,0.91,6171300.0,33925807.0
603816,顾家家居,24.38,24.79,-1.65,7965393.0,192239587.0
603817,海峡环保,5.81,5.71,1.75,11394628.0,65706605.0
603818,曲美家居,3.94,3.96,-0.51,31404600.0,125651082.0
603819,神力股份,14.1,14.0,0.71,4916500.0,69338909.0
603822,ST嘉澳,61.52,57.59,6.82,1753800.0,105846723.0
603823,百合花,66.12,68.01,-2.78,27932750.0,1902709118.0
603825,ST华扬,8.48,8.17,3.79,4589300.0,38560923.0
603826,坤彩科技,16.24,16.22,0.12,7528332.0,123899085.0
603828,*ST利达,5.19,5.02,3.39,2963200.0,15506505.0
603829,洛凯股份,15.74,15.37,2.41,3593900.0,56034025.0
603833,欧派家居,32.8,32.58,0.68,3406000.0,111604005.0
603836,海程邦达,9.21,9.12,0.99,3420980.0,31328927.0
603838,*ST四通,12.92,13.31,-2.93,3199900.0,41122322.0
603839,安正时尚,6.86,6.49,5.7,31529938.0,212015421.0
603843,*ST正平,7.6,7.79,-2.44,25565220.0,201400263.0
603848,好太太,13.76,13.71,0.36,3000599.0,41425492.0
603855,华荣股份,16.39,16.29,0.61,2889500.0,47385672.0
603856,东宏股份,11.49,11.4,0.79,3294733.0,37830066.0
603858,步长制药,15.17,15.51,-2.19,7096674.0,107430055.0
603859,能科科技,37.44,37.24,0.54,9031342.0,344061188.0
603860,中公高科,26.73,26.36,1.4,899200.0,23905326.0
603861,白云电器,11.64,11.74,-0.85,9098400.0,105489925.0
603863,松炀资源,12.98,12.7,2.2,6967326.0,91020221.0
603866,桃李面包,4.35,4.3,1.16,12225646.0,52767894.0
603867,新化股份,30.05,30.07,-0.07,5886662.0,178309647.0
603868,飞科电器,30.97,30.8,0.55,865504.0,26754943.0
603869,ST智知,8.76,8.72,0.46,632710.0,5530748.0
603871,嘉友国际,13.71,13.52,1.41,12089687.0,164623248.0
603876,鼎胜新材,23.57,23.26,1.33,18123886.0,424027535.0
603877,太平鸟,12.6,12.5,0.8,1548546.0,19454638.0
603878,武进不锈,5.15,5.08,1.38,10415183.0,53544629.0
603879,永悦科技,5.27,5.26,0.19,10304900.0,54519953.0
603880,南卫股份,9.68,9.23,4.88,25158090.0,248006601.0
603881,数据港,25.13,25.25,-0.48,31120163.0,790421267.0
603882,金域医学,27.42,27.96,-1.93,9151804.0,253044986.0
603883,老百姓,13.18,12.87,2.41,15056714.0,198216824.0
603885,吉祥航空,10.55,10.52,0.29,8284378.0,87016987.0
603886,元祖股份,12.63,12.75,-0.94,5283200.0,66784735.0
603887,城地香江,9.52,9.26,2.81,49586887.0,471643343.0
603888,新华网,16.24,16.18,0.37,6240491.0,101378675.0
603889,新澳股份,6.08,6.03,0.83,10464711.0,63571864.0
603890,春秋电子,18.16,18.16,0.0,41268698.0,763086692.0
603893,瑞芯微,176.9,181.38,-2.47,7245415.0,1298444806.0
603895,天永智能,26.47,26.15,1.22,1824600.0,48705883.0
603896,寿仙谷,14.85,14.71,0.95,1516332.0,22488233.0
603897,长城科技,31.34,30.47,2.86,15380791.0,480221321.0
603898,好莱客,11.29,11.28,0.09,2312300.0,26081128.0
603899,晨光股份,23.12,22.93,0.83,3166500.0,72898516.0
603900,莱绅通灵,7.85,7.14,9.94,22306116.0,175103011.0
603901,永创智能,9.44,9.53,-0.94,6443900.0,61150009.0
603903,中持股份,13.95,13.98,-0.21,4788400.0,66531149.0
603906,龙蟠科技,19.59,19.63,-0.2,16268206.0,319796570.0
603908,牧高笛,19.49,19.39,0.52,1120428.0,21798852.0
603909,建发合诚,9.74,9.64,1.04,1773100.0,17181664.0
603912,佳力图,8.9,9.0,-1.11,21981346.0,197442400.0
603915,国茂股份,13.43,13.22,1.59,7385580.0,100631168.0
603916,苏博特,11.87,11.5,3.22,14469600.0,170934603.0
603917,合力科技,13.07,12.68,3.08,4489725.0,58470053.0
603918,金桥信息,11.47,11.16,2.78,23855596.0,272191851.0
603919,金徽酒,16.82,16.4,2.56,6498200.0,107969764.0
603920,世运电路,37.68,38.83,-2.96,17419092.0,668444211.0
603922,ST金鸿顺,13.94,13.88,0.43,988700.0,13698896.0
603926,铁流股份,16.26,16.31,-0.31,2830560.0,46372928.0
603927,中科软,14.15,14.03,0.86,12507945.0,177748971.0
603928,兴业股份,12.3,12.25,0.41,8794900.0,108464876.0
603929,亚翔集成,164.68,168.06,-2.01,4663118.0,780849370.0
603931,格林达,35.87,36.56,-1.89,4599200.0,168456762.0
603933,睿能科技,19.05,19.28,-1.19,2468800.0,47523920.0
603936,博敏电子,18.13,18.42,-1.57,57569484.0,1073290038.0
603937,丽岛新材,11.75,11.69,0.51,4701100.0,55194994.0
603938,三孚股份,46.41,44.96,3.23,34498124.0,1603839690.0
603939,益丰药房,22.88,22.99,-0.48,14502548.0,330671341.0
603948,建业股份,20.14,19.9,1.21,1577800.0,31774074.0
603949,雪龙集团,13.94,13.98,-0.29,1383100.0,19409086.0
603950,长源东谷,59.85,65.13,-8.11,11893408.0,730473393.0
603955,大千生态,20.75,19.86,4.48,4800950.0,97590927.0
603956,威派格,6.04,6.11,-1.15,13903700.0,84702981.0
603958,哈森股份,21.76,23.62,-7.87,34019885.0,748895563.0
603959,ST百利,4.34,4.4,-1.36,10774200.0,46929271.0
603960,克来机电,15.9,16.24,-2.09,6392363.0,102705451.0
603966,法兰泰克,7.96,7.96,0.0,4107090.0,32639760.0
603967,中创物流,11.73,11.82,-0.76,3732200.0,43493255.0
603968,醋化股份,10.81,10.58,2.17,3491950.0,37516109.0
603969,银龙股份,7.71,7.57,1.85,17103465.0,132072013.0
603970,中农立华,11.42,11.2,1.96,9229800.0,104867257.0
603976,正川股份,29.16,28.78,1.32,4951005.0,145124813.0
603977,国泰集团,11.72,11.73,-0.09,5772800.0,67764736.0
603978,深圳新星,19.02,18.93,0.48,6816400.0,130448304.0
603979,金诚信,81.72,80.35,1.71,8699166.0,703218670.0
603980,吉华集团,7.1,6.82,4.11,44767859.0,312180851.0
603982,泉峰汽车,6.28,6.19,1.45,5053899.0,31583178.0
603983,丸美生物,27.95,27.12,3.06,3658000.0,100996556.0
603985,恒润股份,16.68,16.87,-1.13,11244505.0,190894943.0
603986,兆易创新,396.82,411.2,-3.5,35251991.0,14208865489.0
603987,康德莱,7.62,7.54,1.06,3518760.0,26754087.0
603988,中电电机,20.36,20.37,-0.05,3204800.0,65223741.0
603989,艾华集团,28.6,28.38,0.78,22094753.0,644803593.0
603990,麦迪科技,21.91,22.77,-3.78,31167763.0,720327232.0
603991,领先股份,134.3,137.11,-2.05,2047800.0,280827097.0
603992,松霖科技,21.31,21.23,0.38,3074521.0,65802432.0
603993,洛阳钼业,19.51,19.51,0.0,186902155.0,3629095914.0
603995,甬金股份,25.18,25.1,0.32,5446074.0,136261801.0
603997,继峰股份,11.45,11.41,0.35,14643622.0,167868619.0
603998,方盛制药,10.5,10.32,1.74,15938400.0,167092521.0
603999,读者传媒,5.67,5.59,1.43,4801300.0,27068561.0
605001,威奥股份,5.75,5.74,0.17,5932500.0,34078062.0
605003,众望布艺,23.24,22.79,1.97,1118194.0,25863410.0
605005,合兴股份,16.01,16.06,-0.31,1054500.0,16929945.0
605006,山东玻纤,15.54,14.13,9.98,41728823.0,633943586.0
605007,五洲特纸,15.1,14.84,1.75,5763900.0,87981989.0
605008,长鸿高科,12.8,13.04,-1.84,4944800.0,63296368.0
605009,豪悦护理,25.51,25.4,0.43,1233789.0,31353868.0
605011,杭州热电,16.76,16.74,0.12,2023300.0,33816260.0
605016,百龙创园,21.49,20.28,5.97,9645700.0,202840598.0
605018,长华集团,11.93,12.56,-5.02,11890550.0,139254122.0
605020,永和股份,34.35,33.56,2.35,20721113.0,710167543.0
605028,世茂能源,24.48,24.27,0.87,917600.0,22486561.0
605033,美邦股份,20.3,19.64,3.36,8201831.0,164897925.0
605050,福然德,10.35,10.19,1.57,1580320.0,16347927.0
605055,迎丰股份,9.75,9.83,-0.81,2334800.0,22750807.0
605056,咸亨国际,13.94,14.11,-1.2,3308700.0,46518749.0
605058,澳弘电子,27.32,27.6,-1.01,2721600.0,74827091.0
605060,联德股份,42.31,43.8,-3.4,2765700.0,118951554.0
605066,天正电气,7.18,7.18,0.0,5938700.0,42781658.0
605068,明新旭腾,17.71,17.42,1.66,3490500.0,61735386.0
605069,正和生态,10.61,10.56,0.47,4162300.0,44397746.0
605077,华康股份,11.15,11.02,1.18,3973784.0,44211791.0
605080,浙江自然,22.9,22.47,1.91,2996960.0,68578967.0
605086,龙高股份,26.26,25.96,1.16,1766120.0,46132475.0
605088,冠盛股份,20.24,20.36,-0.59,2737700.0,55763660.0
605089,味知香,20.5,20.48,0.1,884108.0,18087900.0
605090,九丰能源,35.2,35.24,-0.11,6700692.0,236640851.0
605098,行动教育,56.55,55.98,1.02,743800.0,41765754.0
605099,共创草坪,30.87,31.15,-0.9,1530550.0,47325155.0
605100,华丰股份,32.88,33.76,-2.61,3651659.0,122096419.0
